id,long,lat,ECO_CODE,WWF_MHTNUM,C:wdist3,C:wdist4,C:wdist5,C:wdist6,C:wdist7,C:wdist8,C:ones3,C:ones4,C:ones5,C:ones6,C:ones7,C:ones8,C:sizes3,C:sizes4,C:sizes5,C:sizes6,C:sizes7,C:sizes8
enabled_col,0,0,F,F,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
164118,81.1016,23.5247,IM0207,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164119,81.5914,23.5247,IM0207,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164120,82.0813,23.5247,IM0203,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164121,82.5712,23.5247,IM0203,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164122,83.061,23.5247,IM0203,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164123,83.5509,23.5247,IM0203,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164124,84.0408,23.5247,IM0203,E:dc2,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164125,84.5307,23.5247,IM0203,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164126,85.0205,23.5247,IM0203,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164127,85.5104,23.5247,IM0203,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164128,86.0003,23.5247,IM0203,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164129,86.4901,23.5247,IM0203,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164130,86.98,23.5247,IM0203,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164131,87.4699,23.5247,IM0203,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164132,87.9598,23.5247,IM0120,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164133,88.4496,23.5247,IM0120,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
164134,88.9395,23.5247,IM0120,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
164135,89.4294,23.5247,IM0120,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
164136,89.9192,23.5247,IM0120,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
164137,90.4091,23.5247,IM0120,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164138,90.899,23.5247,IM0120,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164139,91.3889,23.5247,IM0120,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164140,91.8787,23.5247,IM0120,E:eb1,S2,S2,S3,S4,S4,S4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164141,92.3686,23.5247,IM0131,E:eb1,S2,S2,S3,S4,S4,S4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164142,92.8585,23.5247,IM0131,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164143,93.3484,23.5247,IM0131,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164144,93.8382,23.5247,IM0109,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164145,94.3281,23.5247,IM0131,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164146,94.818,23.5247,IM0117,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164147,95.3078,23.5247,IM0117,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164148,95.7977,23.5247,IM0117,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164149,96.2876,23.5247,IM0117,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
164150,96.7775,23.5247,IM0117,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
164151,97.2673,23.5247,IM0137,E:eb1,S2,S3,S4,S5,S6,S7,S1,S1,S1,S2,S2,S2,S1,S1,S2,S3,S3,S3
164152,97.7572,23.5247,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164153,98.2471,23.5247,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164154,98.7369,23.5247,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164155,99.2268,23.5247,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164156,99.7167,23.5247,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164157,100.2066,23.5247,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164158,100.6964,23.5247,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164159,101.1863,23.5247,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164160,101.6762,23.5247,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164161,102.166,23.5247,PA0102,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164162,102.6559,23.5247,PA0102,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164163,103.1458,23.5247,PA0102,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164164,103.6357,23.5247,PA0102,E:eb1,S2,S3,S4,S5,S6,S7,S1,S1,S1,S2,S2,S2,S1,S1,S2,S3,S3,S3
164165,104.1255,23.5247,PA0102,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164166,104.6154,23.5247,PA0102,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164167,105.1053,23.5247,PA0102,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164168,105.5951,23.5247,PA0102,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164169,106.085,23.5247,PA0102,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164170,106.5749,23.5247,IM0149,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164171,107.0648,23.5247,IM0149,E:eb1,S2,S2,S3,S4,S4,S4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164172,107.5546,23.5247,IM0149,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164173,108.0445,23.5247,IM0118,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164174,108.5344,23.5247,IM0118,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164175,109.0242,23.5247,IM0118,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164176,109.5141,23.5247,IM0149,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164177,110.004,23.5247,IM0118,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164178,110.4939,23.5247,IM0149,E:eb1,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164179,110.9837,23.5247,IM0118,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164180,111.4736,23.5247,IM0118,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164181,111.9635,23.5247,IM0118,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164182,112.4533,23.5247,IM0118,E:eb1,S2,S3,S4,S5,S6,S7,S1,S1,S1,S2,S2,S2,S1,S1,S2,S3,S3,S3
164183,112.9432,23.5247,IM0118,E:eb1,S2,S3,S4,S5,S6,S7,S1,S1,S1,S2,S2,S2,S1,S1,S2,S3,S3,S3
164184,113.4331,23.5247,IM0149,E:eb1,S2,S3,S4,S5,S6,S7,S1,S1,S1,S2,S2,S2,S1,S1,S2,S3,S3,S3
164185,113.923,23.5247,IM0118,E:eb1,S2,S3,S4,S5,S6,S7,S1,S1,S1,S2,S2,S2,S1,S1,S2,S3,S3,S3
164186,114.4128,23.5247,IM0118,E:eb1,S2,S3,S4,S5,S6,S7,S1,S1,S1,S2,S2,S2,S1,S1,S2,S3,S3,S3
164187,114.9027,23.5247,IM0118,E:eb1,S2,S3,S4,S5,S6,S7,S1,S1,S1,S2,S2,S2,S1,S1,S2,S3,S3,S3
164188,115.3926,23.5247,IM0118,E:eb1,S2,S3,S4,S5,S6,S7,S1,S1,S1,S2,S2,S2,S1,S1,S2,S3,S3,S3
164189,115.8824,23.5247,IM0118,E:eb1,S2,S3,S4,S5,S6,S7,S1,S1,S1,S2,S2,S2,S1,S1,S2,S3,S3,S3
164190,116.3723,23.5247,IM0149,E:eb1,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164191,116.8622,23.5247,IM0118,E:eb1,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164198,120.2913,23.5247,IM0172,E:eb1,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S5,S5
164199,120.7812,23.5247,IM0172,E:eb1,S2,S3,S4,S5,S6,S7,S1,S1,S1,S2,S2,S2,S0,S0,S1,S1,S1,S1
164200,121.271,23.5247,IM0172,E:eb1,S2,S3,S4,S5,S6,S7,S1,S1,S1,S1,S1,S1,S0,S0,S1,S1,S1,S1
164830,68.9925,23.07554,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
164831,69.4807,23.07554,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S0,S0,S0,S0,S0,S0
164832,69.9689,23.07554,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164834,70.9453,23.07554,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164835,71.4336,23.07554,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164836,71.9218,23.07554,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164837,72.41,23.07554,IM1303,E:ca13,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164838,72.8982,23.07554,IM0206,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164839,73.3864,23.07554,IM0206,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164840,73.8747,23.07554,IM0206,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164841,74.3629,23.07554,IM0206,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164842,74.8511,23.07554,IM0206,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164843,75.3393,23.07554,IM0206,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164844,75.8275,23.07554,IM0206,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164845,76.3158,23.07554,IM0206,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164846,76.804,23.07554,IM0206,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164847,77.2922,23.07554,IM0207,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164848,77.7804,23.07554,IM0207,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164849,78.2686,23.07554,IM0207,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164850,78.7569,23.07554,IM0207,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164851,79.2451,23.07554,IM0207,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164852,79.7333,23.07554,IM0111,E:eb1,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164853,80.2215,23.07554,IM0111,E:eb1,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164854,80.7097,23.07554,IM0111,E:eb1,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164855,81.198,23.07554,IM0111,E:eb1,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164856,81.6862,23.07554,IM0111,E:eb1,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164857,82.1744,23.07554,IM0111,E:eb1,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164858,82.6626,23.07554,IM0111,E:eb1,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164859,83.1508,23.07554,IM0111,E:eb1,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S6
164860,83.6391,23.07554,IM0111,E:eb1,S1,S1,S2,S3,S3,S3,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164861,84.1273,23.07554,IM0111,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164862,84.6155,23.07554,IM0203,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164863,85.1037,23.07554,IM0203,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164864,85.592,23.07554,IM0203,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164865,86.0802,23.07554,IM0203,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164866,86.5684,23.07554,IM0203,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164867,87.0566,23.07554,IM0203,E:dc2,S1,S1,S1,S2,S2,S2,S2,S3,S4,S5,S6,S7,S2,S3,S4,S5,S6,S7
164868,87.5448,23.07554,IM0203,E:dc2,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164869,88.0331,23.07554,IM0120,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164870,88.5213,23.07554,IM0120,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
164871,89.0095,23.07554,IM0120,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
164872,89.4977,23.07554,IM0162,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
164873,89.9859,23.07554,IM0162,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
164875,90.9624,23.07554,IM0120,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164876,91.4506,23.07554,IM0120,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164877,91.9388,23.07554,IM0120,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164878,92.427,23.07554,IM0131,E:eb1,S2,S2,S3,S4,S4,S4,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164879,92.9153,23.07554,IM0131,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164880,93.4035,23.07554,IM0109,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164881,93.8917,23.07554,IM0109,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164882,94.3799,23.07554,IM0117,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164883,94.8681,23.07554,IM0117,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164884,95.3564,23.07554,IM0117,E:eb1,S1,S1,S2,S3,S3,S3,S2,S2,S3,S4,S4,S5,S2,S2,S3,S4,S5,S5
164885,95.8446,23.07554,IM0117,E:eb1,S2,S2,S3,S4,S4,S4,S2,S2,S3,S4,S5,S6,S2,S2,S3,S4,S4,S4
164886,96.3328,23.07554,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164887,96.821,23.07554,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164888,97.3092,23.07554,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164889,97.7975,23.07554,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164890,98.2857,23.07554,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164891,98.7739,23.07554,IM0137,E:eb1,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164892,99.2621,23.07554,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164893,99.7503,23.07554,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164894,100.2386,23.07554,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164895,100.7268,23.07554,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164896,101.215,23.07554,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164897,101.7032,23.07554,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164898,102.1914,23.07554,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164899,102.6797,23.07554,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
164900,103.1679,23.07554,IM0137,E:eb1,S2,S2,S3,S4,S5,S5,S1,S1,S2,S3,S3,S3,S1,S1,S2,S3,S3,S3
