ID,MEAN_HYP,MEAN_LOP,MEAN_HOD,MEAN_AL,MEAN_OL,MEAN_SF,MEAN_OT,MEAN_CM,MEAN_OO,MEAN_ETH,MEAN_LOPT,NB_SPC
enabled_col,T,T,T,T,T,T,T,T,T,T,T,F
160530,1.500,1.200,1.000,0.300,0.600,0.100,0.000,0.000,0.200,0.100,0.000,10
160531,1.500,1.200,1.000,0.300,0.600,0.100,0.000,0.000,0.200,0.100,0.000,10
160532,1.125,1.000,1.000,0.375,0.500,0.125,0.000,0.000,0.000,0.125,0.000,8
160533,1.143,1.143,1.000,0.429,0.571,0.143,0.000,0.000,0.000,0.143,0.000,7
160534,1.143,1.143,1.000,0.429,0.571,0.143,0.000,0.000,0.000,0.143,0.000,7
160535,1.143,1.143,1.000,0.429,0.571,0.143,0.000,0.000,0.000,0.143,0.000,7
160536,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,9
160537,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,9
160538,1.625,1.250,1.000,0.250,0.625,0.125,0.000,0.000,0.250,0.125,0.000,8
160539,1.333,1.000,1.000,0.333,0.500,0.000,0.000,0.000,0.167,0.167,0.000,6
160540,1.333,1.000,1.000,0.333,0.500,0.000,0.000,0.000,0.167,0.167,0.000,6
160541,1.571,1.143,1.000,0.286,0.571,0.000,0.000,0.000,0.286,0.143,0.000,7
160542,1.571,1.143,1.000,0.286,0.571,0.000,0.000,0.000,0.286,0.143,0.000,7
160543,1.571,1.143,1.000,0.286,0.571,0.000,0.000,0.000,0.286,0.143,0.000,7
160544,1.667,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.167,0.000,6
160545,1.667,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.167,0.000,6
160546,1.667,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.167,0.000,6
160547,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
161166,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
161167,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
161168,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
161169,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
161170,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
161174,2.333,1.333,1.000,0.000,0.667,0.000,0.000,0.000,0.667,0.000,0.000,3
161176,2.500,1.500,1.000,0.000,0.750,0.250,0.000,0.000,0.500,0.000,0.000,4
161177,2.200,1.200,1.000,0.000,0.600,0.200,0.000,0.000,0.400,0.200,0.000,5
161178,2.143,1.143,1.000,0.000,0.571,0.286,0.000,0.000,0.286,0.143,0.000,7
161179,2.143,1.143,1.000,0.000,0.571,0.286,0.000,0.000,0.286,0.143,0.000,7
161180,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161181,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161182,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161183,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161184,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161185,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161186,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161187,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161188,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161189,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161190,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161191,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161192,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161193,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161194,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161195,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161196,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161197,2.250,1.500,1.000,0.000,0.750,0.500,0.000,0.000,0.250,0.125,0.000,8
161198,2.250,1.500,1.000,0.000,0.750,0.500,0.000,0.000,0.250,0.125,0.000,8
161199,2.000,1.333,1.000,0.000,0.667,0.667,0.000,0.000,0.000,0.167,0.000,6
161200,2.000,1.333,1.000,0.000,0.667,0.667,0.000,0.000,0.000,0.167,0.000,6
161201,2.000,1.333,1.000,0.000,0.667,0.667,0.000,0.000,0.000,0.167,0.000,6
161202,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
161203,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
161204,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
161205,2.000,1.333,1.000,0.000,0.667,0.667,0.000,0.000,0.000,0.167,0.000,6
161206,1.800,1.200,1.000,0.000,0.600,0.600,0.000,0.000,0.000,0.200,0.000,5
161207,1.400,0.800,1.000,0.000,0.400,0.400,0.000,0.000,0.000,0.200,0.000,5
161208,1.500,1.000,1.000,0.000,0.500,0.500,0.000,0.000,0.000,0.250,0.000,4
161209,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
161210,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
161211,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
161212,1.250,0.500,1.000,0.000,0.250,0.250,0.000,0.000,0.000,0.250,0.000,4
161213,1.636,0.545,1.182,0.091,0.364,0.091,0.091,0.091,0.182,0.091,0.273,11
161214,1.636,0.545,1.182,0.091,0.364,0.091,0.091,0.091,0.182,0.091,0.273,11
161215,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,10
161216,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,10
161217,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,10
161218,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,10
161219,1.636,0.545,1.182,0.091,0.364,0.091,0.091,0.091,0.182,0.091,0.273,11
161220,1.583,0.667,1.167,0.167,0.417,0.083,0.083,0.083,0.167,0.083,0.250,12
161221,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,11
161222,1.692,0.923,1.000,0.154,0.462,0.077,0.000,0.000,0.308,0.077,0.000,13
161223,1.500,0.750,1.000,0.000,0.375,0.250,0.000,0.000,0.125,0.125,0.000,8
161224,1.625,0.500,1.250,0.000,0.375,0.125,0.125,0.125,0.125,0.125,0.375,8
161225,1.429,0.571,1.000,0.000,0.286,0.143,0.000,0.000,0.143,0.143,0.000,7
161226,1.429,0.571,1.000,0.000,0.286,0.143,0.000,0.000,0.143,0.143,0.000,7
161227,1.667,0.667,1.222,0.000,0.444,0.222,0.111,0.111,0.111,0.111,0.333,9
161228,1.846,0.923,1.154,0.077,0.538,0.077,0.077,0.077,0.308,0.077,0.231,13
161229,1.500,1.000,1.000,0.286,0.500,0.071,0.000,0.000,0.214,0.071,0.000,14
161230,1.500,1.000,1.000,0.286,0.500,0.071,0.000,0.000,0.214,0.071,0.000,14
161231,1.417,1.000,1.000,0.250,0.500,0.083,0.000,0.000,0.167,0.083,0.000,12
161232,1.500,1.000,1.000,0.200,0.500,0.100,0.000,0.000,0.200,0.100,0.000,10
161233,1.556,1.111,1.000,0.222,0.556,0.111,0.000,0.000,0.222,0.111,0.000,9
161234,1.625,1.250,1.000,0.250,0.625,0.125,0.000,0.000,0.250,0.125,0.000,8
161235,1.625,1.250,1.000,0.250,0.625,0.125,0.000,0.000,0.250,0.125,0.000,8
161236,1.625,1.250,1.000,0.250,0.625,0.125,0.000,0.000,0.250,0.125,0.000,8
161237,1.625,1.500,1.000,0.375,0.750,0.125,0.000,0.000,0.250,0.125,0.000,8
161238,1.429,1.429,1.000,0.429,0.714,0.143,0.000,0.000,0.143,0.143,0.000,7
161239,1.429,1.429,1.000,0.429,0.714,0.143,0.000,0.000,0.143,0.143,0.000,7
161240,1.625,1.500,1.000,0.375,0.750,0.125,0.000,0.000,0.250,0.125,0.000,8
161241,1.625,1.500,1.000,0.375,0.750,0.125,0.000,0.000,0.250,0.125,0.000,8
161242,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,9
161243,1.455,1.091,1.000,0.364,0.545,0.091,0.000,0.000,0.182,0.091,0.000,11
161244,1.455,1.091,1.000,0.364,0.545,0.091,0.000,0.000,0.182,0.091,0.000,11
161245,1.455,1.091,1.000,0.364,0.545,0.091,0.000,0.000,0.182,0.091,0.000,11
161246,1.455,1.091,1.000,0.364,0.545,0.091,0.000,0.000,0.182,0.091,0.000,11
161247,1.455,1.091,1.000,0.364,0.545,0.091,0.000,0.000,0.182,0.091,0.000,11
161248,1.333,1.111,1.000,0.333,0.556,0.111,0.000,0.000,0.111,0.111,0.000,9
161249,1.333,1.111,1.000,0.333,0.556,0.111,0.000,0.000,0.111,0.111,0.000,9
161250,1.300,1.000,1.000,0.300,0.500,0.100,0.000,0.000,0.100,0.100,0.000,10
161251,1.300,1.000,1.000,0.300,0.500,0.100,0.000,0.000,0.100,0.100,0.000,10
161252,1.455,1.091,1.000,0.273,0.545,0.091,0.000,0.000,0.182,0.091,0.000,11
161253,1.500,1.200,1.000,0.300,0.600,0.100,0.000,0.000,0.200,0.100,0.000,10
161254,1.500,1.200,1.000,0.300,0.600,0.100,0.000,0.000,0.200,0.100,0.000,10
161255,1.500,1.200,1.000,0.300,0.600,0.100,0.000,0.000,0.200,0.100,0.000,10
161256,1.333,1.111,1.000,0.333,0.556,0.111,0.000,0.000,0.111,0.111,0.000,9
161257,1.333,1.111,1.000,0.333,0.556,0.111,0.000,0.000,0.111,0.111,0.000,9
161258,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,9
161259,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,9
161260,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,9
161261,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,9
161262,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,9
161263,1.429,1.143,1.000,0.286,0.571,0.143,0.000,0.000,0.143,0.143,0.000,7
161264,1.625,1.250,1.000,0.250,0.625,0.125,0.000,0.000,0.250,0.125,0.000,8
161265,1.571,1.143,1.000,0.286,0.571,0.000,0.000,0.000,0.286,0.143,0.000,7
161266,1.571,1.143,1.000,0.286,0.571,0.000,0.000,0.000,0.286,0.143,0.000,7
161267,1.667,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.167,0.000,6
161268,1.667,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.167,0.000,6
161269,1.667,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.167,0.000,6
161270,1.400,1.200,1.000,0.400,0.600,0.000,0.000,0.000,0.200,0.200,0.000,5
161271,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
161893,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
161894,1.750,1.000,1.000,0.000,0.500,0.250,0.000,0.000,0.250,0.250,0.000,4
161895,1.750,1.000,1.000,0.000,0.500,0.250,0.000,0.000,0.250,0.250,0.000,4
161896,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
161897,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
161901,2.333,1.333,1.000,0.000,0.667,0.000,0.000,0.000,0.667,0.000,0.000,3
161902,2.500,1.500,1.000,0.000,0.750,0.250,0.000,0.000,0.500,0.000,0.000,4
161903,2.200,1.200,1.000,0.000,0.600,0.200,0.000,0.000,0.400,0.200,0.000,5
161904,2.200,1.200,1.000,0.000,0.600,0.200,0.000,0.000,0.400,0.200,0.000,5
161905,2.143,1.143,1.000,0.000,0.571,0.286,0.000,0.000,0.286,0.143,0.000,7
161906,2.125,1.250,1.000,0.000,0.625,0.375,0.000,0.000,0.250,0.125,0.000,8
161907,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161908,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161909,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161910,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161911,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161912,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161913,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161914,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161915,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161916,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161917,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161918,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161919,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161920,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161921,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161922,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161923,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161924,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
161925,2.250,1.500,1.000,0.000,0.750,0.500,0.000,0.000,0.250,0.125,0.000,8
161926,2.250,1.500,1.000,0.000,0.750,0.500,0.000,0.000,0.250,0.125,0.000,8
161927,2.000,1.333,1.000,0.000,0.667,0.667,0.000,0.000,0.000,0.167,0.000,6
161928,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
161929,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
161930,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
161931,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
161932,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
161933,1.667,1.000,1.000,0.000,0.500,0.500,0.000,0.000,0.000,0.167,0.000,6
161934,1.400,0.800,1.000,0.000,0.400,0.400,0.000,0.000,0.000,0.200,0.000,5
161935,1.250,0.500,1.000,0.000,0.250,0.250,0.000,0.000,0.000,0.250,0.000,4
161936,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
161937,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
161938,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
161939,1.167,0.333,1.000,0.167,0.167,0.167,0.000,0.000,0.000,0.167,0.000,6
161940,1.429,0.286,1.286,0.143,0.286,0.143,0.143,0.143,0.000,0.143,0.429,7
161941,1.143,0.286,1.000,0.143,0.143,0.143,0.000,0.000,0.000,0.143,0.000,7
161942,1.125,0.250,1.000,0.250,0.125,0.125,0.000,0.000,0.000,0.125,0.000,8
161943,1.125,0.250,1.000,0.250,0.125,0.125,0.000,0.000,0.000,0.125,0.000,8
161944,1.300,0.400,1.000,0.200,0.200,0.100,0.000,0.000,0.100,0.100,0.000,10
161945,1.364,0.545,1.000,0.182,0.273,0.182,0.000,0.000,0.091,0.091,0.000,11
161946,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,10
161947,1.500,0.833,1.000,0.167,0.417,0.167,0.000,0.000,0.167,0.083,0.000,12
161948,1.455,0.727,1.000,0.182,0.364,0.091,0.000,0.000,0.182,0.091,0.000,11
161949,1.667,0.833,1.000,0.083,0.417,0.167,0.000,0.000,0.250,0.083,0.000,12
161950,1.429,0.571,1.000,0.000,0.286,0.143,0.000,0.000,0.143,0.143,0.000,7
161951,1.625,0.500,1.250,0.000,0.375,0.125,0.125,0.125,0.125,0.125,0.375,8
161952,1.429,0.571,1.000,0.000,0.286,0.143,0.000,0.000,0.143,0.143,0.000,7
161953,1.429,0.571,1.000,0.000,0.286,0.143,0.000,0.000,0.143,0.143,0.000,7
161954,1.571,0.857,1.000,0.000,0.429,0.286,0.000,0.000,0.143,0.000,0.000,7
161955,1.786,1.000,1.000,0.143,0.500,0.143,0.000,0.071,0.286,0.071,0.000,14
161956,1.643,1.000,1.000,0.214,0.500,0.143,0.000,0.071,0.214,0.071,0.000,14
161957,1.417,0.833,1.000,0.250,0.417,0.083,0.000,0.000,0.167,0.083,0.000,12
161958,1.455,0.909,1.000,0.182,0.455,0.091,0.000,0.000,0.182,0.091,0.000,11
161959,1.500,1.000,1.000,0.200,0.500,0.100,0.000,0.000,0.200,0.100,0.000,10
161960,1.455,0.909,1.000,0.182,0.455,0.091,0.000,0.000,0.182,0.091,0.000,11
161961,1.500,1.000,1.000,0.200,0.500,0.100,0.000,0.000,0.200,0.100,0.000,10
161962,1.556,1.111,1.000,0.222,0.556,0.111,0.000,0.000,0.222,0.111,0.000,9
161963,1.500,1.200,1.000,0.300,0.600,0.100,0.000,0.000,0.200,0.100,0.000,10
161964,1.500,1.200,1.000,0.300,0.600,0.100,0.000,0.000,0.200,0.100,0.000,10
161965,1.500,1.200,1.000,0.300,0.600,0.100,0.000,0.000,0.200,0.100,0.000,10
161966,1.500,1.200,1.000,0.300,0.600,0.100,0.000,0.000,0.200,0.100,0.000,10
161967,1.500,1.200,1.000,0.300,0.600,0.100,0.000,0.000,0.200,0.100,0.000,10
161968,1.500,1.200,1.000,0.300,0.600,0.100,0.000,0.000,0.200,0.100,0.000,10
161969,1.500,1.200,1.000,0.300,0.600,0.100,0.000,0.000,0.200,0.100,0.000,10
161970,1.417,1.000,1.000,0.333,0.500,0.083,0.000,0.000,0.167,0.083,0.000,12
161971,1.417,1.000,1.000,0.333,0.500,0.083,0.000,0.000,0.167,0.083,0.000,12
161972,1.417,1.000,1.000,0.333,0.500,0.083,0.000,0.000,0.167,0.083,0.000,12
161973,1.417,1.000,1.000,0.333,0.500,0.083,0.000,0.000,0.167,0.083,0.000,12
161974,1.417,1.000,1.000,0.333,0.500,0.083,0.000,0.000,0.167,0.083,0.000,12
161975,1.417,1.000,1.000,0.333,0.500,0.083,0.000,0.000,0.167,0.083,0.000,12
161976,1.300,1.000,1.000,0.300,0.500,0.100,0.000,0.000,0.100,0.100,0.000,10
161977,1.300,1.000,1.000,0.300,0.500,0.100,0.000,0.000,0.100,0.100,0.000,10
161978,1.300,1.000,1.000,0.300,0.500,0.100,0.000,0.000,0.100,0.100,0.000,10
161979,1.455,1.091,1.000,0.273,0.545,0.091,0.000,0.000,0.182,0.091,0.000,11
161980,1.455,1.091,1.000,0.273,0.545,0.091,0.000,0.000,0.182,0.091,0.000,11
161981,1.455,1.091,1.000,0.273,0.545,0.091,0.000,0.000,0.182,0.091,0.000,11
161982,1.300,1.000,1.000,0.300,0.500,0.100,0.000,0.000,0.100,0.100,0.000,10
161983,1.300,1.000,1.000,0.300,0.500,0.100,0.000,0.000,0.100,0.100,0.000,10
161984,1.455,1.091,1.000,0.273,0.545,0.091,0.000,0.000,0.182,0.091,0.000,11
161985,1.545,1.273,1.000,0.273,0.636,0.182,0.000,0.000,0.182,0.091,0.000,11
161986,1.545,1.273,1.000,0.273,0.636,0.182,0.000,0.000,0.182,0.091,0.000,11
161987,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,9
161988,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,9
161989,1.556,1.333,1.000,0.333,0.667,0.111,0.000,0.000,0.222,0.111,0.000,9
161990,1.625,1.250,1.000,0.250,0.625,0.125,0.000,0.000,0.250,0.125,0.000,8
161991,1.714,1.429,1.000,0.286,0.714,0.143,0.000,0.000,0.286,0.143,0.000,7
161992,1.625,1.250,1.000,0.250,0.625,0.125,0.000,0.000,0.250,0.125,0.000,8
161993,1.625,1.250,1.000,0.250,0.625,0.125,0.000,0.000,0.250,0.125,0.000,8
161994,1.800,1.200,1.000,0.200,0.600,0.000,0.000,0.000,0.400,0.200,0.000,5
161995,1.667,1.333,1.000,0.333,0.667,0.000,0.000,0.000,0.333,0.167,0.000,6
161996,1.400,1.200,1.000,0.400,0.600,0.000,0.000,0.000,0.200,0.200,0.000,5
161997,1.000,1.000,1.000,0.500,0.500,0.000,0.000,0.000,0.000,0.250,0.000,4
162002,1.250,1.000,1.000,0.250,0.500,0.250,0.000,0.000,0.000,0.250,0.000,4
162003,1.500,1.500,1.000,0.500,0.750,0.250,0.000,0.000,0.000,0.250,0.000,4
162624,1.750,1.000,1.000,0.000,0.500,0.250,0.000,0.000,0.250,0.250,0.000,4
162625,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
162626,1.667,0.667,1.000,0.000,0.333,0.000,0.000,0.000,0.333,0.333,0.000,3
162631,2.333,1.333,1.000,0.000,0.667,0.000,0.000,0.000,0.667,0.000,0.000,3
162632,2.500,1.500,1.000,0.000,0.750,0.250,0.000,0.000,0.500,0.000,0.000,4
162633,2.200,1.200,1.000,0.000,0.600,0.200,0.000,0.000,0.400,0.200,0.000,5
162634,2.333,1.333,1.000,0.000,0.667,0.333,0.000,0.000,0.333,0.167,0.000,6
162635,2.125,1.250,1.000,0.000,0.625,0.375,0.000,0.000,0.250,0.125,0.000,8
162636,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162637,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162638,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162639,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162640,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162641,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162642,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162643,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162644,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162645,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162646,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162647,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162648,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162649,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162650,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162651,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162652,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162653,2.000,1.200,1.000,0.000,0.600,0.400,0.000,0.000,0.200,0.100,0.000,10
162654,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162655,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162656,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162657,2.111,1.333,1.000,0.000,0.667,0.444,0.000,0.000,0.222,0.111,0.000,9
162658,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
162659,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
162660,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
162661,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
162662,1.857,1.143,1.000,0.000,0.571,0.571,0.000,0.000,0.000,0.143,0.000,7
162663,1.667,1.000,1.000,0.000,0.500,0.500,0.000,0.000,0.000,0.167,0.000,6
162664,1.400,0.800,1.000,0.000,0.400,0.400,0.000,0.000,0.000,0.200,0.000,5
162665,1.400,0.800,1.000,0.000,0.400,0.400,0.000,0.000,0.000,0.200,0.000,5
162666,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
162667,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
162668,1.333,0.667,1.000,0.000,0.333,0.333,0.000,0.000,0.000,0.333,0.000,3
162669,1.200,0.400,1.000,0.000,0.200,0.200,0.000,0.000,0.000,0.200,0.000,5
162670,1.167,0.333,1.000,0.167,0.167,0.167,0.000,0.000,0.000,0.167,0.000,6
162671,1.167,0.333,1.000,0.167,0.167,0.167,0.000,0.000,0.000,0.167,0.000,6
162672,1.125,0.250,1.000,0.250,0.125,0.125,0.000,0.000,0.000,0.125,0.000,8
162673,1.333,0.444,1.000,0.222,0.222,0.111,0.000,0.000,0.111,0.111,0.000,9
162674,1.364,0.545,1.000,0.182,0.273,0.182,0.000,0.000,0.091,0.091,0.000,11
162675,1.364,0.545,1.000,0.182,0.273,0.182,0.000,0.000,0.091,0.091,0.000,11
162676,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,10
162677,1.545,0.727,1.000,0.091,0.364,0.182,0.000,0.000,0.182,0.091,0.000,11
162678,1.500,0.600,1.000,0.100,0.300,0.100,0.000,0.000,0.200,0.100,0.000,10
162679,1.750,1.000,1.000,0.000,0.500,0.250,0.000,0.000,0.250,0.125,0.000,8
162680,1.500,0.667,1.000,0.000,0.333,0.167,0.000,0.000,0.167,0.167,0.000,6
162681,1.500,0.667,1.000,0.000,0.333,0.167,0.000,0.000,0.167,0.167,0.000,6
162682,1.500,0.667,1.000,0.000,0.333,0.167,0.000,0.000,0.167,0.167,0.000,6
162683,1.500,0.750,1.000,0.125,0.375,0.250,0.000,0.000,0.125,0.125,0.000,8
162684,1.727,0.727,1.182,0.091,0.455,0.182,0.091,0.091,0.182,0.091,0.273,11
162685,1.538,0.923,1.000,0.231,0.462,0.154,0.000,0.077,0.154,0.077,0.000,13
